Data;Rs;u2;Tmax;Tmin;RH;pr;ETo
2005-04-24;18.4;0.8;31.8;17.5;71.2;0.0;3.6
2005-04-25;11.3;0.9;31.4;17.8;73.4;0.0;2.7
2005-04-26;8.0;0.8;29.4;17.6;84.4;0.0;1.9
2005-04-27;7.4;1.4;26.3;16.8;75.4;3.3;2.1
2005-04-28;10.2;0.9;23.7;16.5;76.7;0.0;2.1
2005-04-29;14.2;0.9;26.2;18.1;80.8;6.4;2.7
2005-04-30;11.4;0.9;29.4;17.9;87.5;7.3;2.4
2005-05-01;15.2;1.1;26.8;15.5;67.2;0.1;3.0
2005-05-02;18.3;1.4;26.9;12.6;65.1;0.0;3.5
2005-05-03;17.3;1.3;26.7;12.4;64.2;0.0;3.3
2005-05-04;18.4;1.2;27.4;11.9;65.3;0.0;3.4
2005-05-05;18.2;1.1;26.1;12.1;64.8;0.0;3.2
2005-05-06;16.8;1.0;26.2;13.3;66.8;0.0;3.0
2005-05-07;17.3;1.1;26.1;12.7;66.1;0.0;3.1
2005-05-08;17.8;1.0;28.9;15.6;66.7;0.0;3.4
2005-05-09;12.5;1.1;29.0;15.5;67.4;0.0;2.8
2005-05-10;11.4;1.1;27.5;15.3;71.5;0.0;2.5
2005-05-11;15.8;0.9;28.0;17.7;66.1;0.0;3.0
2005-05-12;16.9;1.2;29.6;15.5;65.2;0.0;3.3
2005-05-13;17.4;1.5;29.9;16.8;63.5;0.0;3.7
2005-05-14;15.6;1.6;29.0;16.2;65.6;0.0;3.4
2005-05-15;17.2;1.0;29.2;14.0;66.5;0.0;3.2
2005-05-16;14.1;0.9;28.8;15.4;72.3;0.0;2.7
2005-05-17;16.4;0.8;29.3;15.9;68.7;0.0;3.0
2005-05-18;16.0;1.0;31.2;16.1;68.8;0.0;3.2
2005-05-19;16.1;0.8;31.0;15.7;70.0;0.0;3.0
2005-05-20;16.8;0.7;31.4;15.8;66.8;0.0;3.1
2005-05-21;14.3;1.0;31.8;15.4;64.6;0.0;3.0
2005-05-22;8.4;0.8;30.1;16.5;75.6;0.0;2.0
2005-05-23;6.5;0.7;26.1;18.4;90.9;4.3;1.4
2005-05-24;8.2;0.7;23.3;18.0;84.3;6.6;1.6
2005-05-25;7.7;1.1;26.0;16.3;87.3;1.2;1.7
2005-05-26;11.7;0.7;23.6;15.7;80.6;17.5;2.0
2005-05-27;15.5;1.2;26.2;14.0;69.3;0.0;2.8
2005-05-28;14.7;1.3;26.3;13.7;69.3;0.0;2.8
2005-05-29;12.7;1.4;25.2;13.8;73.1;0.0;2.5
2005-05-30;11.7;1.3;26.3;14.9;76.7;0.0;2.4
2005-05-31;15.0;1.6;24.1;15.9;72.2;0.1;2.8
2005-06-01;11.9;1.2;26.5;15.6;71.2;0.0;2.5
2005-06-02;8.6;1.2;25.0;16.4;75.9;0.0;2.0
2005-06-03;13.4;1.2;24.2;14.0;71.2;0.0;2.4
2005-06-04;15.8;1.4;26.8;15.6;67.0;0.0;3.0
2005-06-05;13.4;1.0;25.7;15.3;69.3;0.0;2.5
2005-06-06;12.0;0.9;25.0;13.9;73.2;0.0;2.2
2005-06-07;12.7;1.3;24.5;14.4;72.9;0.0;2.4
2005-06-08;15.3;1.1;25.5;13.1;64.1;0.0;2.7
2005-06-09;15.5;1.1;26.4;14.1;63.8;0.0;2.8
2005-06-10;14.0;1.3;26.2;11.7;66.7;0.0;2.7
2005-06-11;15.5;1.0;26.5;14.5;66.2;0.0;2.7
2005-06-12;14.9;1.2;26.5;13.5;68.9;0.0;2.7
2005-06-13;15.3;1.2;26.0;14.1;64.8;0.0;2.7
2005-06-14;14.0;0.9;27.2;14.8;65.2;0.0;2.6
2005-06-15;13.6;1.1;26.9;14.4;70.2;0.0;2.5
2005-06-16;13.6;0.9;27.0;15.5;69.3;0.0;2.5
2005-06-17;14.3;0.7;27.1;13.4;67.8;0.0;2.4
2005-06-18;14.6;0.9;27.9;12.9;69.0;0.0;2.6
2005-06-19;13.8;0.9;27.3;15.0;75.6;9.9;2.4
2005-06-20;13.9;1.0;26.4;13.6;67.9;0.0;2.5
2005-06-21;8.5;0.9;27.3;15.7;75.6;5.8;1.9
2005-06-22;8.6;1.6;21.2;15.1;74.5;0.0;1.9
2005-06-23;7.9;1.3;22.5;12.6;75.4;0.0;1.8
2005-06-24;14.2;0.9;22.9;11.4;69.9;0.0;2.2
2005-06-25;16.3;0.8;24.7;11.0;65.8;0.0;2.5
2005-06-26;16.4;0.8;25.1;11.1;65.7;0.0;2.5
2005-06-27;14.7;1.0;26.0;11.2;65.3;0.0;2.5
2005-06-28;9.6;0.9;26.4;14.9;75.9;0.0;2.0
2005-06-29;11.9;1.0;25.9;14.8;71.5;0.0;2.3
2005-06-30;14.2;0.6;26.3;13.3;71.6;0.0;2.3
2005-07-01;15.4;0.8;27.5;13.6;67.2;0.0;2.6
2005-07-02;16.6;1.0;28.0;13.6;63.0;0.0;2.9
2005-07-03;16.4;0.9;27.8;11.6;61.2;0.0;2.8
2005-07-04;16.6;0.9;27.6;10.6;62.7;0.0;2.8
2005-07-05;16.5;0.8;27.1;10.7;59.8;0.5;2.7
2005-07-06;15.6;0.6;27.1;12.2;58.9;0.0;2.5
2005-07-07;8.1;1.4;26.6;14.2;71.9;0.0;2.1
2005-07-08;12.4;2.5;20.9;12.2;67.2;0.0;2.7
2005-07-09;16.2;1.8;21.5;8.6;53.6;0.0;3.0
2005-07-10;8.4;1.9;22.3;8.5;72.5;0.0;2.1
2005-07-11;10.4;1.6;20.9;12.1;72.5;0.0;2.1
2005-07-12;13.2;1.3;22.6;13.7;66.3;0.0;2.5
2005-07-13;16.3;1.2;24.9;10.7;57.6;0.0;2.8
2005-07-14;16.4;1.4;25.0;10.9;57.1;0.0;3.0
2005-07-15;14.9;1.2;27.0;12.2;69.4;0.0;2.8
2005-07-16;16.3;1.4;25.9;12.2;64.6;0.0;3.0
2005-07-17;16.6;0.9;26.9;11.7;60.9;0.0;2.8
2005-07-18;16.1;0.7;28.7;12.8;61.3;0.0;2.8
2005-07-19;9.6;1.3;27.9;16.8;77.1;0.0;2.2
2005-07-20;12.4;0.7;23.5;14.1;75.9;0.0;2.1
2005-07-21;14.8;1.5;25.8;13.3;63.7;0.0;3.0
2005-07-22;16.4;1.1;26.2;12.8;61.1;0.0;2.9
2005-07-23;16.8;1.0;27.6;12.9;59.9;0.0;3.0
2005-07-24;16.5;1.2;29.1;12.6;61.7;0.0;3.3
2005-07-25;16.5;1.1;28.3;13.5;63.8;0.0;3.1
2005-07-26;16.7;0.9;29.0;14.5;69.0;0.0;3.0
2005-07-27;14.7;1.2;29.5;16.5;67.3;0.0;3.0
2005-07-28;14.8;1.2;29.3;14.5;64.3;1.5;3.1
2005-07-29;13.6;1.0;28.0;14.1;63.2;0.5;2.8
2005-07-30;17.4;1.0;26.8;12.4;56.8;0.0;3.1
2005-07-31;17.7;1.4;26.6;13.7;55.2;0.0;3.4
2005-08-01;18.0;1.4;25.9;10.9;53.5;0.0;3.4
2005-08-02;17.8;1.3;26.2;11.4;51.6;0.0;3.4
2005-08-03;17.1;1.2;26.4;10.8;61.4;0.0;3.2
2005-08-04;18.1;1.6;25.9;12.0;53.4;0.0;3.6
2005-08-05;18.2;1.6;26.6;12.9;57.1;0.0;3.6
2005-08-06;17.5;1.2;26.9;12.7;55.8;0.0;3.3
2005-08-07;18.0;1.3;27.9;11.5;55.4;0.0;3.5
2005-08-08;17.6;0.9;27.3;12.0;56.7;0.0;3.2
2005-08-09;14.7;1.1;26.7;14.6;55.2;0.0;3.1
2005-08-10;15.3;1.1;27.4;13.4;63.7;0.0;3.0
2005-08-11;16.5;1.0;27.3;13.6;59.6;2.6;3.2
2005-08-12;17.4;1.5;28.5;15.3;54.9;0.0;3.8
2005-08-13;18.0;1.1;29.4;16.9;59.5;0.0;3.6
2005-08-14;17.3;1.3;29.9;16.6;61.4;0.0;3.7
2005-08-15;19.1;1.4;28.7;15.4;54.4;0.0;3.9
2005-08-16;18.2;1.7;28.8;15.4;62.3;0.0;3.9
2005-08-17;16.7;1.5;28.0;16.0;65.2;0.0;3.5
2005-08-18;18.6;1.0;29.1;15.3;55.5;3.1;3.7
2005-08-19;19.4;1.4;29.4;16.0;53.3;0.0;4.1
2005-08-20;18.9;1.4;28.3;15.4;56.1;0.0;3.9
2005-08-21;20.2;1.5;27.5;14.4;49.7;0.0;4.2
2005-08-22;20.2;1.7;28.0;15.2;50.1;0.0;4.3
2005-08-23;20.7;1.5;28.2;15.5;44.8;0.0;4.4
2005-08-24;20.1;1.0;29.4;13.7;50.8;0.0;3.9
2005-08-25;18.0;0.9;31.8;15.6;54.6;0.0;3.7
2005-08-26;17.6;1.6;31.5;19.1;57.4;1.8;4.2
2005-08-27;15.9;1.2;29.9;16.6;54.3;0.0;3.7
2005-08-28;20.2;1.1;29.3;15.6;49.8;0.0;4.1
2005-08-29;19.8;1.2;31.7;14.9;45.9;0.0;4.3
2005-08-30;21.0;1.1;30.4;16.1;47.6;0.0;4.3
2005-08-31;19.4;1.1;34.3;18.2;47.4;0.0;4.5
2005-09-01;20.6;1.6;33.7;19.1;51.9;0.0;5.0
2005-09-02;15.3;1.1;31.2;17.4;65.4;0.1;3.5
2005-09-03;18.9;1.3;30.5;18.9;56.4;0.6;4.2
2005-09-04;18.6;1.6;31.3;18.4;53.7;0.0;4.5
2005-09-05;12.9;1.3;29.4;16.3;64.1;0.0;3.2
2005-09-06;13.0;1.0;28.0;15.8;63.0;0.1;3.0
2005-09-07;18.3;0.7;29.6;16.9;62.9;8.1;3.6
2005-09-08;16.7;1.9;30.1;17.5;60.6;0.3;4.2
2005-09-09;17.9;2.1;29.3;16.7;60.2;3.9;4.4
2005-09-10;21.0;2.1;28.2;16.5;55.8;0.0;4.8
2005-09-11;21.8;1.7;29.9;16.9;53.9;0.0;4.8
2005-09-12;21.7;0.9;30.9;16.4;46.5;0.0;4.4
2005-09-13;16.8;1.4;31.9;17.9;56.2;0.0;4.2
2005-09-14;13.4;2.0;29.5;17.8;61.6;0.0;3.8
2005-09-15;19.5;1.3;28.1;18.1;57.6;0.0;4.2
2005-09-16;20.3;1.2;30.8;17.3;60.4;0.0;4.4
2005-09-17;16.8;1.1;32.8;19.7;57.7;0.4;4.1
2005-09-18;12.9;1.5;29.5;18.0;79.2;34.3;3.1
2005-09-19;11.3;1.2;25.5;17.1;75.0;1.7;2.6
2005-09-20;16.0;1.3;28.4;17.1;60.8;2.6;3.7
2005-09-21;23.7;1.3;31.6;13.3;49.2;0.0;5.0
2005-09-22;18.3;1.3;30.6;14.9;55.4;0.0;4.2
2005-09-23;12.8;1.5;28.9;17.9;58.8;0.0;3.5
2005-09-24;18.0;1.2;29.4;17.0;55.7;0.0;4.1
2005-09-25;11.8;1.6;30.9;19.2;75.6;0.0;3.1
2005-09-26;9.2;0.8;28.8;19.3;85.4;26.7;2.2
2005-09-27;9.1;1.2;28.0;16.6;77.6;0.5;2.4
2005-09-28;10.4;1.9;22.1;16.7;70.9;0.0;2.7
2005-09-29;18.7;1.4;24.4;15.5;64.2;0.5;3.8
2005-09-30;22.0;1.1;27.6;14.9;57.5;0.6;4.4
2005-10-01;23.0;1.0;29.1;16.3;50.6;0.0;4.6
2005-10-02;16.3;0.8;31.1;18.4;59.6;0.0;3.7
2005-10-03;18.7;1.4;29.6;16.9;64.1;0.1;4.2
2005-10-04;24.0;1.2;29.4;17.3;53.9;0.0;5.0
2005-10-05;17.6;1.3;31.9;18.7;54.1;0.0;4.4
2005-10-06;21.5;1.2;31.7;20.4;62.1;0.0;4.8
2005-10-07;20.1;1.6;31.4;19.1;53.0;1.8;5.0
2005-10-08;25.8;2.0;31.1;17.8;39.2;0.0;6.3
2005-10-09;25.6;1.0;31.3;15.6;46.4;0.0;5.2
2005-10-10;25.8;1.3;32.6;18.2;40.3;0.0;5.7
2005-10-11;25.2;1.4;32.3;18.2;43.4;0.0;5.7
2005-10-12;26.2;1.6;33.3;18.2;39.2;0.0;6.2
2005-10-13;26.0;1.2;34.3;18.8;39.9;0.0;5.8
2005-10-14;23.1;1.1;35.4;18.1;44.1;0.0;5.4
2005-10-15;24.9;0.7;36.3;18.8;35.2;0.0;5.3
2005-10-16;25.5;1.5;35.0;21.8;44.0;0.0;6.3
2005-10-17;26.0;1.1;35.3;19.1;33.7;0.0;5.9
2005-10-18;25.2;1.2;36.6;18.4;36.7;0.0;6.0
2005-10-19;18.9;2.1;34.7;20.7;62.4;0.0;5.3
2005-10-20;15.4;1.7;30.6;19.1;52.8;1.4;4.5
2005-10-21;22.8;1.3;30.2;19.5;40.0;0.0;5.3
2005-10-22;16.7;1.2;31.8;20.1;48.9;0.0;4.4
2005-10-23;16.6;1.2;32.0;20.7;59.2;0.0;4.2
2005-10-24;21.8;1.9;32.5;20.5;60.2;0.0;5.5
2005-10-25;13.5;1.4;32.3;20.5;60.9;0.2;3.9
2005-10-26;21.8;1.0;32.2;20.4;54.6;0.1;5.0
2005-10-27;14.7;1.1;34.7;21.1;66.4;5.1;3.9
2005-10-28;15.6;0.9;30.8;21.8;61.1;0.0;3.8
2005-10-29;16.1;1.6;32.2;21.2;74.8;5.3;4.0
2005-10-30;11.9;1.1;30.5;20.5;80.9;2.6;2.9
2005-10-31;11.7;1.0;27.1;20.3;87.8;9.6;2.6
2005-11-01;14.1;1.3;26.8;19.5;77.3;10.1;3.2
2005-11-02;10.3;1.2;28.1;18.6;82.9;7.4;2.5
2005-11-03;16.2;0.9;26.1;19.0;76.2;4.5;3.4
2005-11-04;19.8;2.7;29.5;18.1;77.4;0.1;4.5
2005-11-05;22.2;0.9;29.5;18.2;69.2;19.4;4.6
2005-11-06;17.4;1.1;31.0;20.1;68.6;0.6;4.1
2005-11-07;19.1;1.0;31.0;20.7;69.2;0.8;4.3
2005-11-08;21.5;1.1;30.2;18.7;67.9;16.0;4.6
2005-11-09;16.4;1.7;29.3;18.5;74.2;11.3;3.9
2005-11-10;10.2;1.6;26.3;17.4;89.0;2.5;2.3
2005-11-11;10.2;1.4;21.7;15.3;87.1;29.2;2.2
2005-11-12;10.2;1.3;20.2;16.6;87.9;1.5;2.1
2005-11-13;16.9;1.1;24.2;16.4;73.4;0.7;3.5
2005-11-14;18.7;1.2;24.6;17.5;67.2;0.3;3.9
2005-11-15;26.0;1.2;28.1;17.9;60.0;0.0;5.3
2005-11-16;25.4;1.5;31.4;19.7;64.1;0.5;5.6
2005-11-17;20.7;1.6;31.0;19.7;71.3;0.4;4.7
2005-11-18;12.5;1.1;29.4;20.0;85.2;26.0;2.9
2005-11-19;15.3;1.3;29.4;19.7;85.0;16.2;3.4
2005-11-20;19.3;1.2;28.9;20.0;79.1;66.3;4.1
2005-11-21;13.7;1.4;29.4;20.1;78.1;6.8;3.3
2005-11-22;12.3;1.4;26.5;19.7;77.4;0.0;3.0
2005-11-23;12.2;1.3;28.8;19.6;83.5;0.0;2.9
2005-11-24;14.3;1.3;28.3;19.4;82.2;39.1;3.2
2005-11-25;11.8;1.4;27.1;20.7;88.8;9.4;2.6
2005-11-26;10.7;0.8;27.1;20.6;87.4;20.3;2.5
2005-11-27;13.5;1.5;26.9;18.2;73.0;8.4;3.3
2005-11-28;10.9;1.9;26.0;19.0;77.0;0.0;2.9
2005-11-29;10.7;2.1;24.3;17.9;79.4;0.4;2.7
2005-11-30;11.3;1.0;24.8;19.4;83.7;0.5;2.5
2005-12-01;15.5;1.2;25.7;19.8;76.9;2.7;3.4
2005-12-02;15.9;1.0;29.5;19.9;80.1;1.9;3.5
2005-12-03;11.5;1.6;27.5;19.8;72.2;21.9;3.1
2005-12-04;16.4;1.6;25.5;17.9;72.5;0.0;3.7
2005-12-05;19.7;1.1;27.3;16.9;67.4;0.0;4.2
2005-12-06;12.2;1.4;29.3;20.2;84.6;0.0;2.9
2005-12-07;13.2;1.1;28.1;20.0;78.8;38.2;3.1
2005-12-08;10.5;1.4;25.2;17.1;87.4;7.8;2.4
2005-12-09;10.8;1.2;23.3;18.1;87.2;1.6;2.3
2005-12-10;20.4;0.9;27.8;19.5;76.2;2.9;4.2
2005-12-11;10.6;0.8;29.1;19.6;90.5;19.7;2.4
2005-12-12;10.5;0.9;27.5;18.5;90.9;46.9;2.4
2005-12-13;12.5;1.1;23.1;17.4;86.2;10.3;2.6
2005-12-14;12.9;1.1;25.9;19.3;87.1;23.0;2.8
2005-12-15;16.6;1.0;27.5;18.4;75.4;70.4;3.6
2005-12-16;18.2;1.3;29.2;19.1;72.9;1.2;4.1
2005-12-17;12.7;1.5;28.5;19.0;81.9;0.7;3.0
2005-12-18;19.1;1.2;28.5;19.0;74.7;1.7;4.1
2005-12-19;15.7;0.7;31.0;19.6;70.4;0.9;3.6
2005-12-20;25.4;1.5;32.3;18.9;59.5;2.2;5.8
2005-12-21;26.2;1.2;33.7;18.3;57.6;0.0;5.9
2005-12-22;18.6;1.4;33.4;19.5;56.0;0.0;4.9
2005-12-23;21.6;1.1;30.5;18.4;57.2;0.0;4.9
2005-12-24;26.8;1.0;31.1;18.4;55.4;0.0;5.6
2005-12-25;21.2;1.0;32.4;19.0;74.2;0.0;4.7
2005-12-26;10.6;1.4;30.3;18.8;87.3;15.0;2.6
2005-12-27;18.4;1.2;25.0;16.4;71.1;0.8;3.8
2005-12-28;23.9;1.1;29.5;17.4;66.3;4.7;4.9
2005-12-29;16.6;1.1;29.6;18.3;66.8;0.0;3.9
2005-12-30;18.7;1.4;28.1;19.0;75.1;0.0;4.1
2005-12-31;22.0;1.2;28.6;17.4;64.5;5.8;4.7
2006-01-01;17.4;1.3;29.7;19.2;68.0;0.0;4.1
2006-01-02;15.9;1.2;30.5;20.0;75.0;4.7;3.8
2006-01-03;13.0;1.1;29.9;20.3;75.6;1.9;3.2
2006-01-04;16.4;0.7;29.0;20.1;76.2;0.6;3.6
2006-01-05;12.1;0.9;29.4;19.5;83.1;55.2;2.8
2006-01-06;11.0;0.7;25.3;18.9;80.1;50.7;2.5
2006-01-07;17.0;1.2;27.7;20.6;73.9;0.3;3.8
2006-01-08;18.8;1.2;30.2;19.9;73.3;5.4;4.3
2006-01-09;26.4;1.5;27.9;18.6;59.4;0.2;5.5
2006-01-10;23.8;1.6;29.8;19.0;59.6;0.0;5.4
2006-01-11;18.9;1.9;30.0;18.7;64.8;0.0;4.7
2006-01-12;21.0;1.5;29.6;18.2;61.8;0.0;4.8
2006-01-13;25.2;1.5;30.3;18.3;58.4;0.0;5.6
2006-01-14;27.1;1.3;30.6;17.7;58.0;0.0;5.7
2006-01-15;26.0;1.3;31.5;19.3;58.1;0.0;5.7
2006-01-16;24.1;1.1;32.6;18.8;53.7;0.0;5.4
2006-01-17;25.5;1.2;32.2;19.5;57.6;0.0;5.6
2006-01-18;25.5;1.3;31.8;19.7;55.6;0.0;5.7
2006-01-19;27.3;1.5;31.6;18.7;53.2;0.0;6.1
2006-01-20;27.7;1.6;31.9;18.5;52.5;0.0;6.2
2006-01-21;27.6;1.6;30.9;17.9;50.1;0.0;6.1
2006-01-22;26.1;0.9;31.7;18.5;54.9;0.0;5.4
2006-01-23;27.5;0.8;33.6;18.0;51.7;0.0;5.7
2006-01-24;27.9;1.0;35.2;19.3;50.3;0.0;6.1
2006-01-25;24.6;1.2;36.5;19.7;44.6;0.0;6.0
2006-01-26;26.9;0.9;36.5;20.0;50.7;0.0;6.0
2006-01-27;25.5;1.4;36.5;21.8;61.5;0.7;6.2
2006-01-28;17.8;1.2;34.6;20.1;72.8;6.4;4.4
2006-01-29;16.5;1.3;31.7;20.4;81.2;9.2;3.8
2006-01-30;12.6;1.1;29.1;19.8;81.3;39.7;3.0
2006-01-31;15.5;1.0;28.3;19.8;84.1;2.2;3.3
2006-02-01;14.3;0.7;30.1;20.0;78.8;6.3;3.2
2006-02-02;16.7;1.2;32.5;20.5;71.9;0.0;4.1
2006-02-03;23.9;1.1;31.1;19.5;61.5;0.0;5.2
2006-02-04;27.4;1.0;32.1;18.9;54.3;0.0;5.8
2006-02-05;26.9;1.3;32.3;18.8;57.2;0.0;5.9
2006-02-06;26.6;1.6;33.4;18.5;54.3;0.0;6.2
2006-02-07;25.3;0.8;34.4;18.5;53.8;0.0;5.5
2006-02-08;22.3;1.0;34.5;20.5;64.9;0.0;5.1
2006-02-09;24.0;1.1;35.0;21.2;66.4;8.7;5.5
2006-02-10;14.7;0.7;33.9;20.8;77.9;7.1;3.5
2006-02-11;16.2;0.6;30.2;19.8;84.8;2.2;3.5
2006-02-12;15.4;1.2;30.0;19.3;80.4;14.1;3.5
2006-02-13;17.8;1.3;30.0;19.7;77.6;20.5;4.0
2006-02-14;21.6;1.0;30.2;21.4;71.4;3.0;4.6
2006-02-15;19.7;1.2;32.7;22.0;71.2;0.0;4.6
2006-02-16;14.7;1.1;31.7;22.1;75.6;0.2;3.6
2006-02-17;24.8;1.2;31.8;20.2;63.6;0.0;5.4
2006-02-18;26.3;1.0;32.9;19.5;58.3;0.0;5.6
2006-02-19;23.1;1.0;34.2;19.6;57.9;0.0;5.2
2006-02-20;23.9;1.2;34.0;19.9;60.8;0.0;5.4
2006-02-21;23.4;0.9;33.2;19.4;60.9;0.0;5.1
2006-02-22;19.2;1.3;34.0;20.5;73.0;0.0;4.6
2006-02-23;14.2;1.1;31.3;20.8;83.3;0.6;3.3
2006-02-24;21.9;1.2;29.8;19.6;76.8;8.5;4.5
2006-02-25;20.0;1.5;31.0;21.2;74.9;2.4;4.5
2006-02-26;17.0;0.8;30.6;20.4;84.4;12.9;3.6
2006-02-27;13.9;0.5;30.8;21.3;80.1;23.6;3.1
2006-02-28;16.4;0.9;32.1;21.5;74.2;9.6;3.8
2006-03-01;14.4;1.1;30.9;20.9;87.2;1.1;3.2
2006-03-02;18.2;0.9;30.1;20.8;80.2;27.2;3.9
2006-03-03;22.4;1.0;31.6;20.0;76.6;8.6;4.7
2006-03-04;22.9;1.0;32.4;20.5;73.8;13.4;4.9
2006-03-05;16.2;1.2;33.0;21.2;81.8;8.8;3.8
2006-03-06;15.7;0.9;29.9;20.6;84.4;17.0;3.4
2006-03-07;14.6;1.0;29.0;18.4;82.0;21.4;3.2
2006-03-08;19.5;0.8;29.7;18.7;77.9;3.8;4.0
2006-03-09;20.2;1.0;32.1;18.7;76.2;1.0;4.3
2006-03-10;18.0;0.9;29.6;19.8;80.5;1.7;3.7
2006-03-11;12.5;1.1;29.5;20.0;89.5;27.8;2.8
2006-03-12;14.4;1.2;27.7;19.8;76.5;11.8;3.2
2006-03-13;12.0;1.1;27.3;19.2;76.0;0.0;2.8
2006-03-14;10.2;0.8;26.2;20.5;85.9;0.1;2.3
2006-03-15;10.4;0.7;27.2;20.2;88.9;7.9;2.3
2006-03-16;9.6;0.9;25.5;20.0;90.7;16.3;2.1
2006-03-17;14.4;1.0;25.8;19.5;81.9;4.7;3.0
2006-03-18;13.6;0.9;27.6;20.2;83.3;5.8;2.9
2006-03-19;13.5;1.1;29.3;19.3;80.6;16.8;3.0
2006-03-20;17.2;1.0;27.2;18.9;76.5;1.0;3.5
2006-03-21;21.6;0.9;30.5;18.4;70.2;1.4;4.3
2006-03-22;21.6;1.1;31.5;19.5;71.9;0.0;4.5
2006-03-23;22.0;1.0;31.2;18.7;64.5;0.0;4.6
2006-03-24;22.4;1.0;32.0;19.3;69.1;0.0;4.6
2006-03-25;20.4;0.8;32.9;20.0;70.6;0.0;4.3
2006-03-26;16.0;0.8;32.1;20.4;82.4;11.9;3.5
2006-03-27;13.3;0.6;29.6;19.9;71.6;6.9;2.9
2006-03-28;23.1;1.2;29.2;17.9;67.1;1.1;4.5
2006-03-29;20.1;0.8;31.8;17.8;70.2;0.0;4.1
2006-03-30;13.0;0.6;31.0;20.6;78.5;0.0;2.9
2006-03-31;16.0;1.3;30.0;19.8;69.7;0.0;3.7
2006-04-01;18.9;1.6;29.0;19.1;71.4;0.0;4.1
2006-04-02;17.4;1.0;29.3;18.3;75.4;0.2;3.6
2006-04-03;19.0;1.2;30.9;19.0;71.3;0.0;4.0
2006-04-04;19.8;1.2;29.1;18.3;66.8;0.0;4.0
2006-04-05;16.7;0.8;29.6;17.0;70.7;0.0;3.4
2006-04-06;12.4;0.8;32.4;17.8;71.1;0.0;3.0
2006-04-07;10.0;0.9;27.9;19.3;76.2;0.0;2.4
2006-04-08;9.1;1.0;27.3;19.9;79.3;0.0;2.2
2006-04-09;14.8;0.9;25.8;19.5;78.2;29.5;2.9
2006-04-10;15.0;1.0;27.7;20.0;82.4;1.2;3.0
2006-04-11;17.4;0.9;29.6;19.1;78.2;0.5;3.5
2006-04-12;19.4;0.8;30.5;20.1;73.8;4.2;3.8
2006-04-13;20.1;1.0;31.7;18.6;67.9;6.0;4.1
2006-04-14;20.6;0.9;31.1;17.6;66.8;0.0;4.0
2006-04-15;18.7;0.9;31.3;18.2;68.7;0.0;3.8
2006-04-16;18.8;1.0;30.9;17.8;69.2;0.0;3.8
2006-04-17;10.5;0.9;30.1;20.7;84.8;1.2;2.4
2006-04-18;7.9;1.2;25.2;17.7;80.5;20.7;2.0
2006-04-19;7.8;1.3;23.4;16.7;83.0;1.1;1.9
2006-04-20;15.8;1.1;24.1;15.8;72.4;0.1;2.9
2006-04-21;19.7;1.0;27.5;15.9;70.3;0.0;3.6
2006-04-22;20.3;0.6;28.0;13.1;68.4;0.0;3.4
2006-04-23;20.2;0.7;30.1;16.0;68.3;0.0;3.7
2006-04-24;18.9;0.7;31.2;17.1;64.8;0.0;3.6
2006-04-25;18.9;1.4;30.6;18.1;68.4;0.0;3.9
2006-04-26;19.8;0.9;28.8;16.3;66.4;0.0;3.6
2006-04-27;18.4;0.7;30.3;16.2;68.0;0.0;3.4
2006-04-28;17.8;1.4;30.1;16.9;71.6;0.0;3.6
2006-04-29;16.9;1.1;29.9;17.3;71.0;0.0;3.4
2006-04-30;17.2;0.9;29.3;16.7;74.8;0.4;3.3
2006-05-01;15.7;0.9;29.2;16.2;75.3;0.0;3.0
2006-05-02;17.7;1.0;28.8;17.8;72.5;1.9;3.4
2006-05-03;18.2;0.9;29.8;16.9;67.7;0.1;3.4
2006-05-04;18.7;1.2;29.4;14.7;63.1;0.0;3.6
2006-05-05;18.2;1.0;28.9;13.6;63.4;0.0;3.4
2006-05-06;18.1;0.9;28.6;12.9;65.6;0.0;3.2
2006-05-07;16.4;1.0;28.0;13.8;71.6;0.0;3.0
2006-05-08;15.9;1.0;27.9;14.2;70.9;0.0;3.0
2006-05-09;14.5;0.9;26.8;15.8;75.1;0.4;2.7
2006-05-10;15.9;1.0;27.8;14.9;76.9;0.0;2.9
2006-05-11;14.5;1.0;27.6;15.4;80.2;20.7;2.7
2006-05-12;17.9;0.9;25.6;11.3;67.6;0.0;2.9
2006-05-13;17.8;0.7;26.4;11.3;63.1;0.0;2.9
2006-05-14;17.3;0.9;27.5;12.3;66.9;0.0;3.0
2006-05-15;17.0;0.9;27.2;13.4;67.4;0.0;3.0
2006-05-16;16.5;0.9;26.9;13.3;67.8;0.0;2.9
2006-05-17;16.6;0.8;26.3;12.2;63.9;0.0;2.8
2006-05-18;16.2;1.1;25.4;10.4;58.2;0.0;2.9
2006-05-19;16.7;0.9;26.5;9.6;61.8;0.0;2.9
2006-05-20;17.1;0.8;25.1;9.8;60.0;0.0;2.7
2006-05-21;14.8;0.7;25.7;11.7;64.2;0.0;2.5
2006-05-22;10.7;0.6;27.5;13.6;70.0;0.0;2.1
2006-05-23;9.9;0.7;26.9;16.0;74.9;0.0;2.0
2006-05-24;9.3;1.1;24.4;16.9;76.4;0.1;2.0
2006-05-25;12.9;1.2;25.1;15.0;75.5;0.0;2.4
2006-05-26;15.5;0.9;27.0;14.4;72.8;0.0;2.7
2006-05-27;16.3;0.7;27.8;12.8;70.9;0.0;2.7
